text,meta,sentence_id,sentiment
That's what we like to find.,"{'company_name': 'Broadcom Corp', 'economic_sector': None, 'date': '27-Jan-2005', 'event_name': 'Q4 2004 Broadcom Earnings Conference Call', 'tokenized': ['That', ""'s"", 'what', 'we', 'like', 'to', 'find', '.'], 'sentence_id': 'F0E3A113-CB9C-4B7D-8CC0-BB834CB60572_001_041_000_001'}",F0E3A113-CB9C-4B7D-8CC0-BB834CB60572_001_041_000_001,0
"I would say, Gary, it's a more broad-scale reduction that we're seeing, and it's not universal just yet, but certainly large -- there are large national retailers who are taking a hard look at their inventories in light of reduced, say, same-store comp sales with the general economic conditions being what they are, and I don't think VMS is being singled out, but it's certainly not excluded from that process either from what we can tell.","{'company_name': 'Schiff Nutrition International Inc', 'economic_sector': None, 'date': '16-Dec-2008', 'event_name': 'Q2 2009 Schiff Nutrition International, Inc. Earnings Conference Call', 'tokenized': ['I', 'would', 'say', ',', 'Gary', ',', 'it', ""'s"", 'a', 'more', 'broad', '-', 'scale', 'reduction', 'that', 'we', ""'re"", 'seeing', ',', 'and', 'it', ""'s"", 'not', 'universal', 'just', 'yet', ',', 'but', 'certainly', 'large', '--', 'there', 'are', 'large', 'national', 'retailers', 'who', 'are', 'taking', 'a', 'hard', 'look', 'at', 'their', 'inventories', 'in', 'light', 'of', 'reduced', ',', 'say', ',', 'same', '-', 'store', 'comp', 'sales', 'with', 'the', 'general', 'economic', 'conditions', 'being', 'what', 'they', 'are', ',', 'and', 'I', 'do', ""n't"", 'think', 'VMS', 'is', 'being', 'singled', 'out', ',', 'but', 'it', ""'s"", 'certainly', 'not', 'excluded', 'from', 'that', 'process', 'either', 'from', 'what', 'we', 'can', 'tell', '.'], 'sentence_id': '70ABFDDD-C7D6-4095-BD22-F62BB0D15FFA_001_017_000_000'}",70ABFDDD-C7D6-4095-BD22-F62BB0D15FFA_001_017_000_000,1
"John will then turn the call over to Jim, who will discuss the results our Lontra and Mavinga discoveries that we announced this morning.","{'company_name': 'Cobalt International Energy Inc', 'economic_sector': 'Energy', 'date': '29-Oct-2013', 'event_name': 'Q3 2013 Cobalt International Energy, Inc. Earnings Conference Call', 'tokenized': ['John', 'will', 'then', 'turn', 'the', 'call', 'over', 'to', 'Jim', ',', 'who', 'will', 'discuss', 'the', 'results', 'our', 'Lontra', 'and', 'Mavinga', 'discoveries', 'that', 'we', 'announced', 'this', 'morning', '.'], 'sentence_id': 'CD373C9A-E50A-4452-83D1-E43210BCFD26_000_001_000_003'}",CD373C9A-E50A-4452-83D1-E43210BCFD26_000_001_000_003,0
"Okay, point noted.","{'company_name': 'AMC Entertainment Holdings Inc', 'economic_sector': 'Consumer Cyclicals', 'date': '22-Jan-2003', 'event_name': 'Q3 2003 AMC Entertainment Earnings Conference Call', 'tokenized': ['Okay', ',', 'point', 'noted', '.'], 'sentence_id': '1075C533-EB2B-4F87-B1F8-B302B97B811B_001_012_000_000'}",1075C533-EB2B-4F87-B1F8-B302B97B811B_001_012_000_000,0
"Yes, I mean, I don't want to tell you things that you know, but there's obviously the China thing, which is, particularly in Asia, transfixing people.","{'company_name': 'Ashmore Group PLC', 'economic_sector': 'Financials', 'date': '08-Sep-2015', 'event_name': 'Full Year 2015 Ashmore Group PLC Earnings Presentation', 'tokenized': ['Yes', ',', 'I', 'mean', ',', 'I', 'do', ""n't"", 'want', 'to', 'tell', 'you', 'things', 'that', 'you', 'know', ',', 'but', 'there', ""'s"", 'obviously', 'the', 'China', 'thing', ',', 'which', 'is', ',', 'particularly', 'in', 'Asia', ',', 'transfixing', 'people', '.'], 'sentence_id': 'B689BABD-D8E8-4C8C-9350-0F9B501D8CBF_000_002_058_001'}",B689BABD-D8E8-4C8C-9350-0F9B501D8CBF_000_002_058_001,1
I think it's a fair assessment that in this quarter that growth rate was slower.,"{'company_name': 'IPC Healthcare Inc', 'economic_sector': None, 'date': '24-Oct-2013', 'event_name': 'Q3 2013 IPC THE HOSPITALIST COMPANY INC Earnings Conference Call', 'tokenized': ['I', 'think', 'it', ""'s"", 'a', 'fair', 'assessment', 'that', 'in', 'this', 'quarter', 'that', 'growth', 'rate', 'was', 'slower', '.'], 'sentence_id': '05971143-30C3-4372-A2A7-5051DAF365C9_001_160_000_000'}",05971143-30C3-4372-A2A7-5051DAF365C9_001_160_000_000,-1
The year-over-year gain was primarily due to the November 2014 launch of our PAYBOX integrated receivables solution and the increased usage from certain other customers.,"{'company_name': 'Paybox Corp', 'economic_sector': 'Technology', 'date': '12-Aug-2015', 'event_name': 'Q2 2015 Direct Insite Corp Earnings Call', 'tokenized': ['The', 'year', '-', 'over', '-', 'year', 'gain', 'was', 'primarily', 'due', 'to', 'the', 'November', '2014', 'launch', 'of', 'our', 'PAYBOX', 'integrated', 'receivables', 'solution', 'and', 'the', 'increased', 'usage', 'from', 'certain', 'other', 'customers', '.'], 'sentence_id': 'B455A91C-042E-4049-ABC1-6BC4C86F32B0_000_004_004_001'}",B455A91C-042E-4049-ABC1-6BC4C86F32B0_000_004_004_001,1
"The second quarter GAAP and pro forma product margin results were impacted negatively by the end of life sales of approximately $800,000 of our dart product line.","{'company_name': 'TranSwitch Corp', 'economic_sector': 'Technology', 'date': '26-Jul-2006', 'event_name': 'Q2 2006 TranSwitch Earnings Conference Call', 'tokenized': ['The', 'second', 'quarter', 'GAAP', 'and', 'pro', 'forma', 'product', 'margin', 'results', 'were', 'impacted', 'negatively', 'by', 'the', 'end', 'of', 'life', 'sales', 'of', 'approximately', '$', '800,000', 'of', 'our', 'dart', 'product', 'line', '.'], 'sentence_id': '7FC4CC47-6765-4D98-B6C3-B104F2DD2997_000_003_008_000'}",7FC4CC47-6765-4D98-B6C3-B104F2DD2997_000_003_008_000,-1
Is that a risk to the business as you see it?,"{'company_name': 'Great-West Lifeco Inc', 'economic_sector': 'Financials', 'date': '11-Feb-2021', 'event_name': 'Q4 2020 Great-West Lifeco Inc Earnings Call', 'tokenized': ['Is', 'that', 'a', 'risk', 'to', 'the', 'business', 'as', 'you', 'see', 'it', '?'], 'sentence_id': 'B7B19009-650B-4FC3-B7DC-303FED96CED1_001_060_000_007'}",B7B19009-650B-4FC3-B7DC-303FED96CED1_001_060_000_007,-1
"Now we're learning from that, moving on.","{'company_name': 'Pidilite Industries Ltd', 'economic_sector': 'Basic Materials', 'date': '06-Nov-2020', 'event_name': 'Q2 2021 Pidilite Industries Ltd Earnings Call Hosted by Axis Capital Ltd', 'tokenized': ['Now', 'we', ""'re"", 'learning', 'from', 'that', ',', 'moving', 'on', '.'], 'sentence_id': '2521F523-073F-4820-AF62-EF4E7BAF9E2A_001_085_004_000'}",2521F523-073F-4820-AF62-EF4E7BAF9E2A_001_085_004_000,0
"During the quarter, our PE carrier design wins further demonstrated our product leadership as well as the success of our market diversification into mouthful equipment types including Metro optical systems, broadband DLCs and DSLAMs, wireless infrastructure, as well as, Enterprise routers.","{'company_name': 'MACOM Technology Solutions Holdings Inc', 'economic_sector': 'Technology', 'date': '28-Jan-2004', 'event_name': 'Q1 2004 Mindspeed Technologies Earnings Conference Call', 'tokenized': ['During', 'the', 'quarter', ',', 'our', 'PE', 'carrier', 'design', 'wins', 'further', 'demonstrated', 'our', 'product', 'leadership', 'as', 'well', 'as', 'the', 'success', 'of', 'our', 'market', 'diversification', 'into', 'mouthful', 'equipment', 'types', 'including', 'Metro', 'optical', 'systems', ',', 'broadband', 'DLCs', 'and', 'DSLAMs', ',', 'wireless', 'infrastructure', ',', 'as', 'well', 'as', ',', 'Enterprise', 'routers', '.'], 'sentence_id': '59B81A47-E03A-40EC-AE15-312DE2EF6685_000_002_058_000'}",59B81A47-E03A-40EC-AE15-312DE2EF6685_000_002_058_000,1
You can ask them what their views are.,"{'company_name': 'CommScope Holding Company Inc', 'economic_sector': 'Technology', 'date': '04-Nov-2002', 'event_name': 'Q3 2002 CommScope Earnings Conference Call', 'tokenized': ['You', 'can', 'ask', 'them', 'what', 'their', 'views', 'are', '.'], 'sentence_id': 'B95D9328-6485-4DFE-974C-9900FB5FE56E_001_056_002_005'}",B95D9328-6485-4DFE-974C-9900FB5FE56E_001_056_002_005,0
"I've been involved in processes before, and this has been a little unusual.","{'company_name': 'Computer Software Innovations Inc', 'economic_sector': 'Technology', 'date': '15-Aug-2012', 'event_name': 'Q2 2012 Computer Software Innovations Inc Earnings Conference Call', 'tokenized': ['I', ""'ve"", 'been', 'involved', 'in', 'processes', 'before', ',', 'and', 'this', 'has', 'been', 'a', 'little', 'unusual', '.'], 'sentence_id': 'DFBB0177-A049-4B7F-9C7C-0D340AEDD541_001_010_000_002'}",DFBB0177-A049-4B7F-9C7C-0D340AEDD541_001_010_000_002,-1
"Important factors that could cause actual results to differ materially from forward-looking statements can be found in the Risk Factors section of our quarterly report on the Form 10-Q for the quarterly period ended September 30, 2021, to be filed with the Securities and Exchange Commission and our other periodic filings with the SEC.","{'company_name': 'Fubotv Inc', 'economic_sector': 'Technology', 'date': '09-Nov-2021', 'event_name': 'Q3 2021 Fubotv Inc Earnings Call', 'tokenized': ['Important', 'factors', 'that', 'could', 'cause', 'actual', 'results', 'to', 'differ', 'materially', 'from', 'forward', '-', 'looking', 'statements', 'can', 'be', 'found', 'in', 'the', 'Risk', 'Factors', 'section', 'of', 'our', 'quarterly', 'report', 'on', 'the', 'Form', '10', '-', 'Q', 'for', 'the', 'quarterly', 'period', 'ended', 'September', '30', ',', '2021', ',', 'to', 'be', 'filed', 'with', 'the', 'Securities', 'and', 'Exchange', 'Commission', 'and', 'our', 'other', 'periodic', 'filings', 'with', 'the', 'SEC', '.'], 'sentence_id': '5BF676DF-A151-43F7-8929-9627D6F2832B_000_000_004_002'}",5BF676DF-A151-43F7-8929-9627D6F2832B_000_000_004_002,-1
"I'd like to thank everyone for joining in on the call this morning and obviously, everyone who's on the call is more than welcome to come see us at the market.","{'company_name': 'Rowe Co', 'economic_sector': 'Consumer Cyclicals', 'date': '31-Mar-2005', 'event_name': 'Q1 2005 The Rowe Companies Earnings Conference Call', 'tokenized': ['I', ""'d"", 'like', 'to', 'thank', 'everyone', 'for', 'joining', 'in', 'on', 'the', 'call', 'this', 'morning', 'and', 'obviously', ',', 'everyone', 'who', ""'s"", 'on', 'the', 'call', 'is', 'more', 'than', 'welcome', 'to', 'come', 'see', 'us', 'at', 'the', 'market', '.'], 'sentence_id': '3E04591E-19A2-43F4-A8C3-16BD65BF0BFB_001_176_000_001'}",3E04591E-19A2-43F4-A8C3-16BD65BF0BFB_001_176_000_001,0
"Against this positive backdrop, the company is investigating options to restructure its shipping business to capture more upside for shareholders from the forthcoming market recovery.","{'company_name': 'Golar LNG Ltd', 'economic_sector': 'Energy', 'date': '28-Feb-2018', 'event_name': 'Q4 2017 Golar LNG Ltd Earnings Call', 'tokenized': ['Against', 'this', 'positive', 'backdrop', ',', 'the', 'company', 'is', 'investigating', 'options', 'to', 'restructure', 'its', 'shipping', 'business', 'to', 'capture', 'more', 'upside', 'for', 'shareholders', 'from', 'the', 'forthcoming', 'market', 'recovery', '.'], 'sentence_id': '5E4374FA-EBDE-456C-98AF-9CD452902F6F_000_002_036_002'}",5E4374FA-EBDE-456C-98AF-9CD452902F6F_000_002_036_002,1
Fair enough.,"{'company_name': 'Pennar Industries Ltd', 'economic_sector': 'Industrials', 'date': '23-May-2024', 'event_name': 'Q4 2024 Pennar Industries Ltd Earnings Call', 'tokenized': ['Fair', 'enough', '.'], 'sentence_id': '7CABCFF5-92B1-473D-A8E4-A8BBCBC5B3F5_001_003_000_000'}",7CABCFF5-92B1-473D-A8E4-A8BBCBC5B3F5_001_003_000_000,0
I think there is a one-off arrear for rental that we have paid (inaudible) that later.,"{'company_name': 'Century Plyboards (India) Ltd', 'economic_sector': 'Basic Materials', 'date': '09-Nov-2023', 'event_name': 'Q2 2024 Century Plyboards (India) Ltd Earnings Call', 'tokenized': ['I', 'think', 'there', 'is', 'a', 'one', '-', 'off', 'arrear', 'for', 'rental', 'that', 'we', 'have', 'paid', '(', 'inaudible', ')', 'that', 'later', '.'], 'sentence_id': '7CD8B659-5BE1-495A-9D9F-42069757B828_001_047_000_000'}",7CD8B659-5BE1-495A-9D9F-42069757B828_001_047_000_000,1
"Today, as enterprises continue their path to digital transformation, there are new assets coming online all the time.","{'company_name': 'Tenable Holdings Inc', 'economic_sector': 'Technology', 'date': '30-Apr-2019', 'event_name': 'Q1 2019 Tenable Holdings Inc Earnings Call', 'tokenized': ['Today', ',', 'as', 'enterprises', 'continue', 'their', 'path', 'to', 'digital', 'transformation', ',', 'there', 'are', 'new', 'assets', 'coming', 'online', 'all', 'the', 'time', '.'], 'sentence_id': '93F7A8C7-90AD-47A6-87F5-5EDDD6425262_000_002_012_000'}",93F7A8C7-90AD-47A6-87F5-5EDDD6425262_000_002_012_000,1
The primary items that were excluded from core operating expenses were foreclosed property costs and the $45.3 million expense charge on the sale of nonperforming assets that I commented on earlier.,"{'company_name': 'United Community Banks Inc', 'economic_sector': 'Financials', 'date': '23-Jul-2010', 'event_name': 'Q2 2010 United Community Banks Earnings Conference Call', 'tokenized': ['The', 'primary', 'items', 'that', 'were', 'excluded', 'from', 'core', 'operating', 'expenses', 'were', 'foreclosed', 'property', 'costs', 'and', 'the', '$', '45.3', 'million', 'expense', 'charge', 'on', 'the', 'sale', 'of', 'nonperforming', 'assets', 'that', 'I', 'commented', 'on', 'earlier', '.'], 'sentence_id': 'B584CF3A-359A-4009-A1A6-58AEEAE511F2_000_003_012_002'}",B584CF3A-359A-4009-A1A6-58AEEAE511F2_000_003_012_002,1
"Well, it's a couple of things.","{'company_name': 'HomeStreet Inc', 'economic_sector': 'Financials', 'date': '26-Jul-2022', 'event_name': 'Q2 2022 HomeStreet Inc Earnings Call', 'tokenized': ['Well', ',', 'it', ""'s"", 'a', 'couple', 'of', 'things', '.'], 'sentence_id': '6A794161-BA23-4694-A164-16C38739F48A_001_008_000_000'}",6A794161-BA23-4694-A164-16C38739F48A_001_008_000_000,0
"The key to this enhanced Q4 business performance was an improvement in our revenue and margin trends, as Dan will detail in a few moments.","{'company_name': 'RR Donnelley & Sons Co', 'economic_sector': None, 'date': '26-Feb-2013', 'event_name': 'Q4 2012 RR Donnelley Earnings Conference Call', 'tokenized': ['The', 'key', 'to', 'this', 'enhanced', 'Q4', 'business', 'performance', 'was', 'an', 'improvement', 'in', 'our', 'revenue', 'and', 'margin', 'trends', ',', 'as', 'Dan', 'will', 'detail', 'in', 'a', 'few', 'moments', '.'], 'sentence_id': 'B249F3A2-02CD-4EB8-A4F7-550D0AE5DF79_000_002_002_004'}",B249F3A2-02CD-4EB8-A4F7-550D0AE5DF79_000_002_002_004,1
Please state your question.,"{'company_name': 'Fomento Economico Mexicano SAB de CV', 'economic_sector': 'Consumer Non-Cyclicals', 'date': '28-Jul-2004', 'event_name': 'Q2 2004 FEMSA Earnings Conference Call', 'tokenized': ['Please', 'state', 'your', 'question', '.'], 'sentence_id': '0289E08E-446B-4892-8E63-DE14BE104077_001_067_000_002'}",0289E08E-446B-4892-8E63-DE14BE104077_001_067_000_002,0
I'm always energized when I see how our front line teams work together and with our customers to achieve our growth objectives.,"{'company_name': 'American Tower Corp', 'economic_sector': 'Real Estate', 'date': '29-Apr-2009', 'event_name': 'Q1 2009 American Tower Corp. Earnings Conference Call', 'tokenized': ['I', ""'m"", 'always', 'energized', 'when', 'I', 'see', 'how', 'our', 'front', 'line', 'teams', 'work', 'together', 'and', 'with', 'our', 'customers', 'to', 'achieve', 'our', 'growth', 'objectives', '.'], 'sentence_id': '56F02446-0CFA-4938-83C5-D1AFE7E1A270_000_003_000_002'}",56F02446-0CFA-4938-83C5-D1AFE7E1A270_000_003_000_002,1
"It was accretive to our earnings and to book value, and we continue to add the scale, increase our stock's liquidity.","{'company_name': 'Invesco Mortgage Capital Inc', 'economic_sector': 'Real Estate', 'date': '28-Jul-2011', 'event_name': 'Q2 2011 Invesco Mortgage Capital Inc Earnings Conference Call', 'tokenized': ['It', 'was', 'accretive', 'to', 'our', 'earnings', 'and', 'to', 'book', 'value', ',', 'and', 'we', 'continue', 'to', 'add', 'the', 'scale', ',', 'increase', 'our', 'stock', ""'s"", 'liquidity', '.'], 'sentence_id': 'FAACC39C-7512-4339-9F37-8AD9F05E2671_000_002_008_001'}",FAACC39C-7512-4339-9F37-8AD9F05E2671_000_002_008_001,1
Right.,"{'company_name': 'Americold Realty Trust', 'economic_sector': 'Real Estate', 'date': '06-May-2021', 'event_name': 'Q1 2021 Americold Realty Trust Earnings Call', 'tokenized': ['Right', '.'], 'sentence_id': '45A592AB-9977-4564-95C7-E5CE78A3EA49_001_010_000_000'}",45A592AB-9977-4564-95C7-E5CE78A3EA49_001_010_000_000,0
Or is that just a cost that borne by yourselves to drive future upsell value?,"{'company_name': 'Sunrun Inc', 'economic_sector': 'Energy', 'date': '04-Nov-2021', 'event_name': 'Q3 2021 Sunrun Inc Earnings Call', 'tokenized': ['Or', 'is', 'that', 'just', 'a', 'cost', 'that', 'borne', 'by', 'yourselves', 'to', 'drive', 'future', 'upsell', 'value', '?'], 'sentence_id': 'DEDDAF18-170C-4A81-B874-B3C1F4C5FF3B_001_032_000_003'}",DEDDAF18-170C-4A81-B874-B3C1F4C5FF3B_001_032_000_003,-1
"Medical, industrial, instrumentation, TTM, 12; Tyco, 14; on a combined basis, 13.","{'company_name': 'Johnson Controls International PLC', 'economic_sector': 'Industrials', 'date': '01-Nov-2006', 'event_name': 'Q3 2006 TTM Technologies Earnings and Tyco Printed Circuit Group Acquisition Conference Call', 'tokenized': ['Medical', ',', 'industrial', ',', 'instrumentation', ',', 'TTM', ',', '12', ';', 'Tyco', ',', '14', ';', 'on', 'a', 'combined', 'basis', ',', '13', '.'], 'sentence_id': '01DFC4B7-054B-491E-B177-E7E7D7E222EE_001_121_000_004'}",01DFC4B7-054B-491E-B177-E7E7D7E222EE_001_121_000_004,0
"This is fourth quarter because of the seasonal campus recruitment product, it's the first time that the other HR revenues reached 40% of our total revenue.","{'company_name': '51job Inc', 'economic_sector': None, 'date': '02-Mar-2018', 'event_name': 'Q4 2017 51job Inc Earnings Call', 'tokenized': ['This', 'is', 'fourth', 'quarter', 'because', 'of', 'the', 'seasonal', 'campus', 'recruitment', 'product', ',', 'it', ""'s"", 'the', 'first', 'time', 'that', 'the', 'other', 'HR', 'revenues', 'reached', '40', '%', 'of', 'our', 'total', 'revenue', '.'], 'sentence_id': 'CA7D1703-381F-4119-B8F3-84E0347AB95B_001_035_000_009'}",CA7D1703-381F-4119-B8F3-84E0347AB95B_001_035_000_009,1
